codice,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE
2080560140,1080560140,034014,B034
2040140280,1040140280,021031,D571
2040830800,1040830800,022085,D573
1030260420,1030260420,019043,D574
3090300150,2090300150,048015,D575
1030150660,1030150660,017071,D576
2050870140,1050870140,027014,D578
2050710220,1050710220,029022,D577
1030240950,1030240950,013101,D579
3090300155,2090300155,048052,M321
4180250540,3180250540,078053,D582
3120700370,2120700370,058037,D586
4181030110,3181030110,102011,D587
1030120941,1030120941,016098,D588
4181030120,3181030120,102012,D589
3090460060,2090460060,045006,D590
3120330340,2120330340,060034,D591
4130230320,3130230320,069032,D592
4170640311,3170640311,076032,D593
1030570600,1030570600,018063,D594
4140940190,3140940190,094019,D595
4181030130,3181030130,102013,D596
3110030190,2110030190,042019,D597
2080500120,1080500120,036012,D599
1070740290,1070740290,009029,D600
1030120950,1030120950,016099,D604
1030240960,1030240960,013102,D605
1030120960,1030120960,016100,D606
1010811030,1010811030,001105,D608
2080500130,1080500130,036013,D607
2080610210,1080610210,033021,D611
3090300170,2090300170,048017,D612
3090300180,2090300180,048018,D613
4180250550,3180250550,078054,D614
2080290085,1080290085,038027,M323
4150720520,3150720520,065052,D615
3120330350,2120330350,060035,A310
2080500140,1080500140,036014,D617
4180670340,3180670340,080034,D619
2060930210,1060930210,093021,D621
5190480210,4190480210,083021,D622
4180250560,3180250560,078055,D624
5190210160,4190210160,087016,D623
2060850385,1060850385,030190,M400
3120700371,2120700371,058120,M297
3110440190,2110440190,043019,D628
3090460070,2090460070,045007,D629
2060850390,1060850390,030039,D630
1030150661,1030150661,017072,D634
5190480220,4190480220,083022,D635
5190760090,4190760090,089009,D636
5200730290,4200730290,090029,D637
4150080320,3150080320,064032,D638
5201110210,4201110210,111021,D639
5200950196,4200950196,095080,D640
1010880570,1010880570,002057,D641
4160310230,3160310230,071024,D643
4150110290,3150110290,062030,D644
2060350060,1060350060,031006,D645
1010811040,1010811040,001106,D646
3090050180,2090050180,051018,D649
4150110300,3150110300,062031,D650
2040830820,1040830820,022087,D651
3110060200,2110060200,044020,D652
3100580180,2100580180,054018,D653
2050840270,1050840270,026027,D654
1070390130,1070390130,011013,D655
3090360080,2090360080,053009,D656
1030990260,1030990260,098026,D660
5190480230,4190480230,083023,D661
3120400070,2120400070,059007,D662
5200530220,4200530220,091024,D665
1020040280,1020040280,007028,D666
3120330360,2120330360,060036,D667
2060930220,1060930220,093022,D670
4150080330,3150080330,064033,D671
2080130260,1080130260,037026,D668
1030120970,1030120970,016101,D672
2080560150,1080560150,034015,D673
2050840280,1050840280,026028,D674
1010520640,1010520640,003066,D675
1010880580,1010880580,002058,D676
1070340240,1070340240,010024,D677
1010070540,1010070540,005054,D678
2050540380,1050540380,028038,D679
2050840290,1050840290,026029,D680
3120700375,2120700375,058122,M309
4130380430,3130380430,066043,D681
3120330370,2120330370,060037,D682
4150200340,3150200340,061034,D683
1030120980,1030120980,016102,D684
2080560160,1080560160,034016,D685
2050100220,1050100220,025022,D686
1030120990,1030120990,016103,D688
3120690270,2120690270,057029,D689
3110060210,2110060210,044021,D691
4150110310,3150110310,062032,D693
1030770290,1030770290,014029,D694
5200950200,4200950200,095020,D695
4170640320,3170640320,076033,D696
1030121000,1030121000,016104,D697
2060850391,1060850391,030137,D700
4150080340,3150080340,064034,D701
4150510310,3150510310,063031,D702
2080320110,1080320110,040012,D704
4140940200,3140940200,094020,D703
2080320120,1080320120,040013,D705
1011020310,1011020310,103031,D706
3120700380,2120700380,058038,D707
3120400080,2120400080,059008,D708
4150200350,3150200350,061035,D709
1030260430,1030260430,019044,D710
2080500150,1080500150,036015,D711
1010880590,1010880590,002059,D712
2040830840,1040830840,022089,D714
4140940210,3140940210,094021,D715
2060850400,1060850400,030040,D718
2060850410,1060850410,030041,D719
2060850420,1060850420,030042,D720
1010811050,1010811050,001107,D725
2080560170,1080560170,034017,D728
1030121010,1030121010,016105,D727
3090430130,2090430130,046013,D730
2040140290,1040140290,021032,D731
1030570610,1030570610,018064,D732
5190480240,4190480240,083024,D733
3090430140,2090430140,046014,D734
3090460080,2090460080,045008,D735
4130380440,3130380440,066044,D736
4130230330,3130230330,069033,D738
2050870150,1050870150,027015,D740
2050870160,1050870160,027016,D741
4140190240,3140190240,070024,D737
1010270890,1010270890,004089,D742
3100580190,2100580190,054019,D745
4180220500,3180220500,079052,D744
2050870170,1050870170,027017,D748
3110590150,2110590150,041015,D749
2050900410,1050900410,024041,D750
1010270900,1010270900,004090,D751
1010270910,1010270910,004091,D752
1010020670,1010020670,006069,D559
4160780060,3160780060,073006,D754
4150110320,3150110320,062033,D755
4150110330,3150110330,062034,D756
4130230340,3130230340,069034,D757
1070390140,1070390140,011014,D758
4130230350,3130230350,069035,D763
4181030140,3181030140,102014,D762
1010020680,1010020680,006070,D759
3111050070,2111050070,109007,D760
5190480250,4190480250,083025,D765
4160160080,3160160080,074008,D761
4170640330,3170640330,076034,D766
4180250570,3180250570,078056,D764
4181030150,3181030150,102015,D767
5190760100,4190760100,089010,D768
4150200360,3150200360,061036,D769
1010020690,1010020690,006071,D770
1030570620,1030570620,018065,D771
3120700390,2120700390,058039,D773
4180250580,3180250580,078057,D774
2040830850,1040830850,022090,D775
2050710230,1050710230,029023,D776
1010020700,1010020700,006072,D777
1010020710,1010020710,006073,D780
1010811060,1010811060,001108,D781
1010270920,1010270920,004092,D782
2080500160,1080500160,036016,D783
3120690280,2120690280,057030,D785
4150110340,3150110340,062035,D784
2050710240,1050710240,029024,D788
3100580200,2100580200,054020,D787
4150510320,3150510320,063032,D789
4150510330,3150510330,063033,D790
3110590160,2110590160,041016,D791
5190480260,4190480260,083026,D793
2050840300,1050840300,026030,D794
4130230360,3130230360,069036,D796
1010020720,1010020720,006074,D797
4150080350,3150080350,064035,D798
4150200370,3150200370,061037,D799
1010070550,1010070550,005055,D802
4130230370,3130230370,069037,D803
2060930240,1060930240,093024,D804
1010811070,1010811070,001109,D805
3110590170,2110590170,041017,D807
3110590180,2110590180,041018,D808
3120330380,2120330380,060038,D810
4140940220,3140940220,094022,D811
1010811080,1010811080,001110,D812
1010020730,1010020730,006075,D813
1010020740,1010020740,006076,D814
3090300190,2090300190,048019,D815
1030121020,1030121020,016106,D817
2050890350,1050890350,023035,D818
3120330390,2120330390,060039,D819
2040140300,1040140300,021033,D821
4130230380,3130230380,069038,D823
5190480270,4190480270,083027,D824
5190480280,4190480280,083028,D825
4150720530,3150720530,065053,D826
5201110220,4201110220,111022,D827
4180250590,3180250590,078058,D828
2080660110,1080660110,039011,D829
1030770300,1030770300,014030,D830
4150720540,3150720540,065054,D832
1020040270,1020040270,007027,D537
1030260440,1030260440,019045,D834
1010020750,1010020750,006077,D835
3110590190,2110590190,041019,D836
1020040281,1020040281,007029,D839
1030260450,1030260450,019046,D841
5200530230,4200530230,091025,D842
3120400090,2120400090,059009,D843
5190480290,4190480290,083029,D844
1030491020,1030491020,015103,D845
2080130270,1080130270,037027,D847
1010960260,1010960260,096026,D848
4130380450,3130380450,066045,D850
5190280100,4190280100,086010,D849
4160410270,3160410270,075028,D851
4180220530,3180220530,079055,D852
3110440200,2110440200,043020,D853
2050840310,1050840310,026031,D854
2050710250,1050710250,029025,D855
1010270930,1010270930,004093,D856
3090750130,2090750130,052013,D858
5200530240,4200530240,091026,D859
2040140310,1040140310,021034,D860
5190480300,4190480300,083030,D861
4160410280,3160410280,075029,D862
4160410290,3160410290,075030,D863
4180670350,3180670350,080035,D864
1030980360,1030980360,097036,D865
2080320130,1080320130,040014,D867
1030990270,1030990270,098027,D868
1030860590,1030860590,012070,D869
3120910260,2120910260,056027,D870
1010520660,1010520660,003068,D872
1030860600,1030860600,012071,D871
1030570630,1030570630,018066,D873
3090430150,2090430150,046015,D874
3120700400,2120700400,058040,D875
4170640340,3170640340,076035,D876
2080130280,1080130280,037028,D878
2050540390,1050540390,028039,D879
3120330400,2120330400,060040,D881
2050900420,1050900420,024042,D882
4160410300,3160410300,075031,D883
4150200380,3150200380,061038,D884
5190480301,4190480301,083031,D885
4150200390,3150200390,061039,D886
5200530250,4200530250,091027,D888
2050540400,1050540400,028040,D889
1010020760,1010020760,006078,D890
1030150670,1030150670,017073,D891
1030570640,1030570640,018067,D892
1010270940,1010270940,004094,D894
3090300200,2090300200,048020,D895
4140190250,3140190250,070025,D896
2050900430,1050900430,024043,D897
4130230390,3130230390,069039,D898
2080320140,1080320140,040015,D899
1030570650,1030570650,018068,D901
1030121021,1030121021,016107,D903
1030121030,1030121030,016108,D905
1030121040,1030121040,016109,D906
5190550340,4190550340,082036,D907
4170470090,3170470090,077009,D909
1010020770,1010020770,006079,D910
1010520670,1010520670,003069,D911
1030491040,1030491040,015105,D912
1030980370,1030980370,097037,D913
2050890360,1050890360,023036,D915
1030150680,1030150680,017074,D917
1030150690,1030150690,017075,D918
1010270950,1010270950,004095,D920
1010520680,1010520680,003070,D921
2040140320,1040140320,021035,D923
1030150700,1030150700,017076,D924
1030570660,1030570660,018069,D925
1030980380,1030980380,097038,D926
1070740300,1070740300,009030,D927
2040830860,1040830860,022091,D928
1030241000,1030241000,013106,D930
1010811090,1010811090,001111,D931
4180220540,3180220540,079056,D932
1010811100,1010811100,001112,D933
2080680220,1080680220,035022,D934
2080320150,1080320150,040016,D935
1010520695,1010520695,003166,M416
1010880610,1010880610,002061,D938
1030150710,1030150710,017077,D940
2050710260,1050710260,029026,D942
1030121050,1030121050,016110,D943
1010020790,1010020790,006081,D944
3120700410,2120700410,058041,D945
1030860610,1030860610,012072,D946
5200530260,4200530260,091028,D947
3090360090,2090360090,053010,D948
1030450240,1030450240,020024,D949
1030860620,1030860620,012073,D951
1030121060,1030121060,016111,D952
2050540410,1050540410,028041,D956
2050890370,1050890370,023037,D957
2080610220,1080610220,033022,D958
1030450250,1030450250,020025,D959
5190180070,4190180070,085007,D960
2081010040,1081010040,099004,D961
2060850430,1060850430,030043,D962
1030860630,1030860630,012074,D963
3120700420,2120700420,058042,D964
3110030200,2110030200,042020,D965
1030260460,1030260460,019047,D966
1010270960,1010270960,004096,D967
5201110230,4201110230,111023,D968
1070340250,1070340250,010025,D969
5201110240,4201110240,111024,D970
4170640350,3170640350,076036,D971
3120700430,2120700430,058043,D972
1030241010,1030241010,013107,D974
4180670360,3180670360,080036,D975
5190550350,4190550350,082037,D977
3120700440,2120700440,058044,D978
1030570680,1030570680,018071,D980
1030860640,1030860640,012075,D981
5201110250,4201110250,111025,D982
1010811110,1010811110,001113,D983
1011020320,1011020320,103032,D984
1030860650,1030860650,012076,D987
4181030160,3181030160,102016,D988
1030770310,1030770310,014031,D990
1030260470,1030260470,019048,D993
5201110260,4201110260,111026,D994
1030491050,1030491050,015106,D995
4130230400,3130230400,069040,D996
5201110270,4201110270,111027,D997
4150080360,3150080360,064036,D998
1030150720,1030150720,017078,D999
1010520700,1010520700,003073,E001
1011020330,1011020330,103033,E003
5200950210,4200950210,095021,E004
1030121080,1030121080,016113,E006
1010880620,1010880620,002062,E007
2050710270,1050710270,029027,E008
1010811120,1010811120,001114,E009
1030150730,1030150730,017079,E010
3100580210,2100580210,054021,E012
4150200400,3150200400,061040,E011
5190550360,4190550360,082038,E013
5190480310,4190480310,083032,E014
1010020800,1010020800,006082,E015
5190650040,4190650040,088004,E016
5190210170,4190210170,087017,E017
5200730300,4200730300,090030,E019
1010811130,1010811130,001115,E020
2050840311,1050840311,026032,E021
5201110280,4201110280,111028,E022
5190820110,4190820110,081010,E023
1010960270,1010960270,096027,E024
4180670370,3180670370,080037,E025
4150720550,3150720550,065055,E026
4150720560,3150720560,065056,E027
1011020340,1011020340,103034,E028
1020040290,1020040290,007030,E029
4140190260,3140190260,070026,E030
4180220560,3180220560,079058,E031
4170640351,3170640351,076099,E033
4150110350,3150110350,062036,E034
4160780070,3160780070,073007,E036
4150720570,3150720570,065057,E037
4130380460,3130380460,066046,E040
4160090210,3160090210,072021,E038
4150200410,3150200410,061041,E039
4180670380,3180670380,080038,E041
4180670390,3180670390,080039,E044
5190480320,4190480320,083033,E043
3100800140,2100800140,055014,E045
4160090220,3160090220,072022,E047
2040830870,1040830870,022092,E048
5200530290,4200530290,091031,E049
4180220570,3180220570,079059,E050
4130230410,3130230410,069041,E052
4160410310,3160410310,075032,E053
4150510340,3150510340,063034,E054
5190550370,4190550370,082039,E055
3120330410,2120330410,060041,E057
4130230420,3130230420,069042,E056
4130790240,3130790240,067025,E058
4150720580,3150720580,065058,E060
4160410320,3160410320,075033,E061
1030570690,1030570690,018072,E062
1031040240,1031040240,108024,E063
1070740310,1070740310,009031,E064
2040830880,1040830880,022093,E065
1070740320,1070740320,009032,E066
1010811140,1010811140,001116,E067
4180220580,3180220580,079060,E068
2040140330,1040140330,021036,E069
2050840320,1050840320,026033,E071
1030570700,1030570700,018073,E072
5190550380,4190550380,082040,E074
1030450260,1030450260,020026,E078
1030860660,1030860660,012077,E079
1030570710,1030570710,018074,E081
5200730301,4200730301,090083,M274
1030260480,1030260480,019049,E082
2060850440,1060850440,030044,E083
5201110290,4201110290,111029,E084
5201110300,4201110300,111030,E086
5200950220,4200950220,095022,E087
5201110310,4201110310,111031,E085
5200950230,4200950230,095023,D585
5200950240,4200950240,095024,E088
1030450270,1030450270,020027,E089
1030770320,1030770320,014032,E090
3120700450,2120700450,058045,E091
2050840330,1050840330,026034,E092
4170470100,3170470100,077010,E093
1030491070,1030491070,015108,E094
4130380470,3130380470,066047,E096
2060350070,1060350070,031007,E098
1030860670,1030860670,012078,E101
1030860680,1030860680,012079,E102
1030121090,1030121090,016114,E100
1030121100,1030121100,016115,E103
1030860690,1030860690,012080,E104
1030121110,1030121110,016116,E106
2080290091,1080290091,038025,E107
1070340260,1070340260,010026,E109
1010270970,1010270970,004097,E111
2050100250,1050100250,025025,E113
2080610230,1080610230,033023,E114
1010270980,1010270980,004098,E115
1030150740,1030150740,017080,E116
1010270990,1010270990,004099,E118
1010520730,1010520730,003076,E120
3110590200,2110590200,041020,E122
2060350080,1060350080,031008,E124
2060350090,1060350090,031009,E125
3120910270,2120910270,056028,E126
1030990280,1030990280,098028,E127
3120910280,2120910280,056029,E128
1010960280,1010960280,096028,E130
4150510350,3150510350,063035,E131
2080610240,1080610240,033024,E132
5190210180,4190210180,087018,E133
1010070560,1010070560,005056,E134
2080130300,1080130300,037030,E136
1030241030,1030241030,013110,E139
1030241040,1030241040,013111,E141
